Rank,CCA3,Country/Territory,Capital,Continent,2022 Population,2020 Population,2015 Population,2010 Population,2000 Population,1990 Population,1980 Population,1970 Population,Area (km²),Density (per km²),Growth Rate,World Population Percentage,Country,Code,Year,GDP-Growth,GDP-Per-Capita,GDP,Host_country,Host_city,Country_Name,Country_Code,Gold,Silver,Bronze
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1984,5.50165366386091,667.841668996801,63588796957.6813,United States,Los Angeles,Pakistan,PAK,1,0,0
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1988,4.45858681509816,742.012955189681,79876151981.2353,South Korea,Seoul,Pakistan,PAK,0,0,1
5,PAK,Pakistan,Islamabad,Asia,235824862,227196741,210969298,194454498,154369924,115414069,80624057,59290872,881912,267.4018,1.0191,2.96,Pakistan,PAK,1992,3.73741555244789,792.704387322108,95412089507.6067,Spain,Barcelona,Pakistan,PAK,0,0,1
128,PAN,Panama,Panama City,North America,4408581,4294396,3957099,3623617,3001731,2449968,1956987,1516188,75417,58.4561,1.0132,0.06,Panama,PAN,2008,5.82783939246903,8082.02845866252,29440300000.0,China,Beijing,Panama,PAN,1,0,0
109,PRY,Paraguay,Asunción,South America,6780744,6618695,6177950,5768613,5123819,4059195,3078912,2408787,406752,16.6705,1.0115,0.09,Paraguay,PRY,2004,4.80711719268376,3702.82291801666,21895565804.2224,Greece,Athens,Paraguay,PAR,0,1,0
44,PER,Peru,Lima,South America,34049588,33304756,30711863,29229572,26654439,22109099,17492406,13562371,1285216,26.4933,1.0099,0.43,Peru,PER,1984,9.42596236073652,3492.39728438407,70652538143.647,United States,Los Angeles,Peru,PER,0,1,0
44,PER,Peru,Lima,South America,34049588,33304756,30711863,29229572,26654439,22109099,17492406,13562371,1285216,26.4933,1.0099,0.43,Peru,PER,1988,-4.98256353646605,2650.21397524972,58494020190.3879,South Korea,Seoul,Peru,PER,0,1,0
44,PER,Peru,Lima,South America,34049588,33304756,30711863,29229572,26654439,22109099,17492406,13562371,1285216,26.4933,1.0099,0.43,Peru,PER,1992,12.3083661848445,2947.02703261217,70290744141.8621,Spain,Barcelona,Peru,PER,0,1,0
13,PHL,Philippines,Manila,Asia,115559009,112190977,103031365,94636700,77958223,61558898,48419546,37435586,342353,337.5434,1.0147,1.45,Philippines,PHL,1964,4.42599417355294,1176.69927254521,37494559779.6482,Japan,Tokyo,Philippines,PHI,0,1,0
13,PHL,Philippines,Manila,Asia,115559009,112190977,103031365,94636700,77958223,61558898,48419546,37435586,342353,337.5434,1.0147,1.45,Philippines,PHL,1988,3.03696629398218,1527.09894395389,94520033471.8569,South Korea,Seoul,Philippines,PHI,0,0,1
13,PHL,Philippines,Manila,Asia,115559009,112190977,103031365,94636700,77958223,61558898,48419546,37435586,342353,337.5434,1.0147,1.45,Philippines,PHL,1992,4.38762334121967,1474.17915014161,100510800776.545,Spain,Barcelona,Philippines,PHI,0,0,1
13,PHL,Philippines,Manila,Asia,115559009,112190977,103031365,94636700,77958223,61558898,48419546,37435586,342353,337.5434,1.0147,1.45,Philippines,PHL,1996,-0.576718146342145,1559.66199351904,116463102215.322,United States,Atlanta,Philippines,PHI,0,1,0
37,POL,Poland,Warsaw,Europe,39857145,38428366,38553146,38597353,38504431,38064255,35521429,32482943,312679,127.4698,1.0404,0.5,Poland,POL,1992,5.29280206076463,6123.15941286708,236002802390.66,Spain,Barcelona,Poland,POL,3,6,10
37,POL,Poland,Warsaw,Europe,39857145,38428366,38553146,38597353,38504431,38064255,35521429,32482943,312679,127.4698,1.0404,0.5,Poland,POL,1996,4.61478486021005,7711.14789819515,298139820250.058,United States,Atlanta,Poland,POL,7,5,5
37,POL,Poland,Warsaw,Europe,39857145,38428366,38553146,38597353,38504431,38064255,35521429,32482943,312679,127.4698,1.0404,0.5,Poland,POL,2000,2.04171595315891,8815.45901952615,337018207143.568,Australia,Sydney,Poland,POL,6,5,3
37,POL,Poland,Warsaw,Europe,39857145,38428366,38553146,38597353,38504431,38064255,35521429,32482943,312679,127.4698,1.0404,0.5,Poland,POL,2004,6.17963594954571,10572.1927256157,403236825523.165,Greece,Athens,Poland,POL,3,2,5
37,POL,Poland,Warsaw,Europe,39857145,38428366,38553146,38597353,38504431,38064255,35521429,32482943,312679,127.4698,1.0404,0.5,Poland,POL,2008,3.60692826143993,12599.5335818707,479321460551.189,China,Beijing,Poland,POL,4,5,2
37,POL,Poland,Warsaw,Europe,39857145,38428366,38553146,38597353,38504431,38064255,35521429,32482943,312679,127.4698,1.0404,0.5,Poland,POL,2012,3.31844541480248,14095.4399166438,535792126819.885,Great Britain,London,Poland,POL,3,2,6
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,1960,6.61444776877372,4993.18686265285,44908647744.8968,Italy,Rome,Portugal,POR,0,1,0
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,1976,2.81596607155832,11455.2102474309,109491763347.506,Canada,Montreal,Portugal,POR,0,2,0
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,1984,4.14095565438872,13124.1786525211,131671393389.222,United States,Los Angeles,Portugal,POR,1,0,2
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,1988,3.95052333179655,16687.2650889218,166592605206.496,South Korea,Seoul,Portugal,POR,1,0,0
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,1996,4.79177144581884,20207.2836776869,205309962792.9,United States,Atlanta,Portugal,POR,1,0,1
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,2000,0.768796311344147,21824.9756172317,227408192515.552,Australia,Sydney,Portugal,POR,0,0,2
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,2004,1.5530532563582,22306.2840517928,234713145002.77,Greece,Athens,Portugal,POR,0,2,1
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,2008,1.89869117560959,22538.6540773482,238303443425.21,China,Beijing,Portugal,POR,1,1,0
92,PRT,Portugal,Lisbon,Europe,10270865,10298192,10365435,10588401,10300626,10007346,9785252,8683631,92090,111.5307,0.9981,0.13,Portugal,PRT,2012,0.893187724532879,21533.4901149674,223971165762.163,Great Britain,London,Portugal,POR,0,1,0
136,PRI,Puerto Rico,San Juan,North America,3252407,3271564,3497335,3717922,3827108,3543776,3214568,2737619,8870,366.675,0.9989,0.04,Puerto Rico,PRI,1976,6.93194622541284,13750.273793724,43030395565.8295,Canada,Montreal,Puerto Rico,PUR,0,0,1
136,PRI,Puerto Rico,San Juan,North America,3252407,3271564,3497335,3717922,3827108,3543776,3214568,2737619,8870,366.675,0.9989,0.04,Puerto Rico,PRI,1984,4.97736744907553,15826.4715678203,53961209439.9481,United States,Los Angeles,Puerto Rico,PUR,0,1,1
136,PRI,Puerto Rico,San Juan,North America,3252407,3271564,3497335,3717922,3827108,3543776,3214568,2737619,8870,366.675,0.9989,0.04,Puerto Rico,PRI,1992,4.1859586128697,19579.5891739201,71450561258.2688,Spain,Barcelona,Puerto Rico,PUR,0,0,1
136,PRI,Puerto Rico,San Juan,North America,3252407,3271564,3497335,3717922,3827108,3543776,3214568,2737619,8870,366.675,0.9989,0.04,Puerto Rico,PRI,1996,5.53072561179826,22372.4211709243,84592384061.8031,United States,Atlanta,Puerto Rico,PUR,0,0,1
136,PRI,Puerto Rico,San Juan,North America,3252407,3271564,3497335,3717922,3827108,3543776,3214568,2737619,8870,366.675,0.9989,0.04,Puerto Rico,PRI,2012,-1.19036345385327,27325.6608021892,96592767902.4776,Great Britain,London,Puerto Rico,PUR,0,1,1
143,QAT,Qatar,Doha,Asia,2695122,2760385,2414573,1713504,645937,441675,277450,118007,11586,232.6189,1.0026,0.03,Qatar,QAT,2000,7.18215174069915,62632.3097793021,40139043103.6418,Australia,Sydney,Qatar,QAT,0,0,1
143,QAT,Qatar,Doha,Asia,2695122,2760385,2414573,1713504,645937,441675,277450,118007,11586,232.6189,1.0026,0.03,Qatar,QAT,2012,3.97888214728583,65560.3754039676,161225944072.686,Great Britain,London,Qatar,QAT,0,0,2
64,ROU,Romania,Bucharest,Europe,19659267,19442038,19906079,20335211,21919876,22836234,22125224,19922618,238391,82.4665,1.0171,0.25,Romania,ROU,1992,3.93194272962506,4603.02235493765,104627669365.45,Spain,Barcelona,Romania,ROU,4,6,8
64,ROU,Romania,Bucharest,Europe,19659267,19442038,19906079,20335211,21919876,22836234,22125224,19922618,238391,82.4665,1.0171,0.25,Romania,ROU,1996,-2.02981290571719,4783.42080557675,107662097567.873,United States,Atlanta,Romania,ROU,4,7,9
64,ROU,Romania,Bucharest,Europe,19659267,19442038,19906079,20335211,21919876,22836234,22125224,19922618,238391,82.4665,1.0171,0.25,Romania,ROU,2000,5.70299165043768,5624.60311775493,122225415551.961,Australia,Sydney,Romania,ROU,11,6,9
64,ROU,Romania,Bucharest,Europe,19659267,19442038,19906079,20335211,21919876,22836234,22125224,19922618,238391,82.4665,1.0171,0.25,Romania,ROU,2004,8.02881107599163,7369.49247012029,156187254733.537,Greece,Athens,Romania,ROU,8,5,6
64,ROU,Romania,Bucharest,Europe,19659267,19442038,19906079,20335211,21919876,22836234,22125224,19922618,238391,82.4665,1.0171,0.25,Romania,ROU,2008,-3.9012362801862,8209.9194562169,166225180150.414,China,Beijing,Romania,ROU,4,1,4
64,ROU,Romania,Bucharest,Europe,19659267,19442038,19906079,20335211,21919876,22836234,22125224,19922618,238391,82.4665,1.0171,0.25,Romania,ROU,2012,3.41080910017932,9306.24338328295,185277804086.669,Great Britain,London,Romania,ROU,2,4,1
9,RUS,Russia,Moscow,Europe,144713314,145617329,144668389,143242599,146844839,148005704,138257420,130093010,17098242,8.4636,0.9973,1.81,Russian Federation,RUS,1996,-5.29996162537853,5505.70068761455,813030630484.917,United States,Atlanta,Russia,RUS,26,21,16
9,RUS,Russia,Moscow,Europe,144713314,145617329,144668389,143242599,146844839,148005704,138257420,130093010,17098242,8.4636,0.9973,1.81,Russian Federation,RUS,2000,4.6999919088552,7206.21187727178,1047106154524.6,Australia,Sydney,Russia,RUS,32,28,29
9,RUS,Russia,Moscow,Europe,144713314,145617329,144668389,143242599,146844839,148005704,138257420,130093010,17098242,8.4636,0.9973,1.81,Russian Federation,RUS,2004,8.20006825497283,9693.20523021964,1386608432990.05,Greece,Athens,Russia,RUS,28,26,36
9,RUS,Russia,Moscow,Europe,144713314,145617329,144668389,143242599,146844839,148005704,138257420,130093010,17098242,8.4636,0.9973,1.81,Russian Federation,RUS,2008,4.49999999999997,10674.9972024225,1524917468442.6,China,Beijing,Russia,RUS,24,13,23
9,RUS,Russia,Moscow,Europe,144713314,145617329,144668389,143242599,146844839,148005704,138257420,130093010,17098242,8.4636,0.9973,1.81,Russian Federation,RUS,2012,0.699999429699687,11573.4995748489,1690779647444.91,Great Britain,London,Russia,RUS,20,20,28
188,WSM,Samoa,Apia,Oceania,222382,214929,203571,194672,184008,168186,164905,142771,2842,78.2484,1.0165,0.0,Samoa,WSM,2008,0.47915871283746,3458.18871513762,643046733.391126,China,Beijing,Samoa,SAM,0,1,0
41,SAU,Saudi Arabia,Riyadh,Asia,36408820,35997107,32749848,29411929,21547390,16004763,10171710,6106191,2149690,16.9368,1.0128,0.46,Saudi Arabia,SAU,2000,-2.8191744042884,16696.4103852427,364070454426.667,Australia,Sydney,Saudi Arabia,KSA,0,1,1
41,SAU,Saudi Arabia,Riyadh,Asia,36408820,35997107,32749848,29411929,21547390,16004763,10171710,6106191,2149690,16.9368,1.0128,0.46,Saudi Arabia,SAU,2012,3.65248169757899,21087.3544122692,651957609840.0,Great Britain,London,Saudi Arabia,KSA,0,0,1
72,SEN,Senegal,Dakar,Africa,17316449,16436119,14356181,12530121,9704287,7536001,5703869,4367744,196722,88.025,1.0261,0.22,Senegal,SEN,1988,-0.67563815073639,1070.54278504603,8057233656.89141,South Korea,Seoul,Senegal,SEN,0,1,0
105,SRB,Serbia,Belgrade,Europe,7221365,7358005,7519496,7653748,7935022,7987529,7777010,7193533,88361,81.7257,0.9897,0.09,Serbia,SRB,2008,0.73104644308539,5735.42285659849,41819468691.8251,China,Beijing,Serbia,SRB,0,1,2
105,SRB,Serbia,Belgrade,Europe,7221365,7358005,7519496,7653748,7935022,7987529,7777010,7193533,88361,81.7257,0.9897,0.09,Serbia,SRB,2012,-1.58950618376664,6018.16597399001,42912989858.1498,Great Britain,London,Serbia,SRB,1,1,2
113,SGP,Singapore,Singapore,Asia,5975689,5909869,5650018,5163590,4053602,3022209,2400729,2061831,710,8416.4634,1.0058,0.07,Singapore,SGP,1960,7.55332723556579,3833.00269816831,6708521322.33417,Italy,Rome,Singapore,SIN,0,1,0
113,SGP,Singapore,Singapore,Asia,5975689,5909869,5650018,5163590,4053602,3022209,2400729,2061831,710,8416.4634,1.0058,0.07,Singapore,SGP,2008,14.5256466619866,47236.9602345421,239809387605.427,China,Beijing,Singapore,SIN,0,1,0
113,SGP,Singapore,Singapore,Asia,5975689,5909869,5650018,5163590,4053602,3022209,2400729,2061831,710,8416.4634,1.0058,0.07,Singapore,SGP,2012,3.90057322758308,52994.0383707397,289862763533.356,Great Britain,London,Singapore,SIN,0,0,2
116,SVK,Slovakia,Bratislava,Europe,5643453,5456681,5424444,5396424,5376690,5261305,4973883,4522867,49037,115.0856,1.0359,0.07,Slovak Republic,SVK,1996,4.01181370408833,10191.1052592976,54935315957.9278,United States,Atlanta,Slovakia,SVK,1,1,1
116,SVK,Slovakia,Bratislava,Europe,5643453,5456681,5424444,5396424,5376690,5261305,4973883,4522867,49037,115.0856,1.0359,0.07,Slovak Republic,SVK,2000,4.52279223753391,11143.7638880579,59919037774.8649,Australia,Sydney,Slovakia,SVK,1,3,1
116,SVK,Slovakia,Bratislava,Europe,5643453,5456681,5424444,5396424,5376690,5261305,4973883,4522867,49037,115.0856,1.0359,0.07,Slovak Republic,SVK,2004,8.45288774773587,14326.2598754004,76975767928.5596,Greece,Athens,Slovakia,SVK,2,2,2
116,SVK,Slovakia,Bratislava,Europe,5643453,5456681,5424444,5396424,5376690,5261305,4973883,4522867,49037,115.0856,1.0359,0.07,Slovak Republic,SVK,2008,5.04171666503819,16600.6135880385,89501012915.7314,China,Beijing,Slovakia,SVK,3,3,0
116,SVK,Slovakia,Bratislava,Europe,5643453,5456681,5424444,5396424,5376690,5261305,4973883,4522867,49037,115.0856,1.0359,0.07,Slovak Republic,SVK,2012,2.75033501688633,18003.540337681,97554865847.2345,Great Britain,London,Slovakia,SVK,0,1,3
148,SVN,Slovenia,Ljubljana,Europe,2119844,2117641,2080862,2057286,1984339,1986024,1901570,1741286,20273,104.5649,1.0002,0.03,Slovenia,SVN,1992,5.32748737070199,14471.6904771853,28790603318.003,Spain,Barcelona,Slovenia,SLO,0,0,2
148,SVN,Slovenia,Ljubljana,Europe,2119844,2117641,2080862,2057286,1984339,1986024,1901570,1741286,20273,104.5649,1.0002,0.03,Slovenia,SVN,1996,3.28563152231092,16998.8570898619,33685428176.1259,United States,Atlanta,Slovenia,SLO,0,2,0
148,SVN,Slovenia,Ljubljana,Europe,2119844,2117641,2080862,2057286,1984339,1986024,1901570,1741286,20273,104.5649,1.0002,0.03,Slovenia,SVN,2000,3.8363052772213,19796.0670927634,39483849698.5294,Australia,Sydney,Slovenia,SLO,2,0,0
148,SVN,Slovenia,Ljubljana,Europe,2119844,2117641,2080862,2057286,1984339,1986024,1901570,1741286,20273,104.5649,1.0002,0.03,Slovenia,SVN,2004,5.65599921104287,23201.2579079271,46561862055.1658,Greece,Athens,Slovenia,SLO,0,1,3
148,SVN,Slovenia,Ljubljana,Europe,2119844,2117641,2080862,2057286,1984339,1986024,1901570,1741286,20273,104.5649,1.0002,0.03,Slovenia,SVN,2008,1.23775590870558,23437.4720211387,48013606745.4803,China,Beijing,Slovenia,SLO,1,2,2
148,SVN,Slovenia,Ljubljana,Europe,2119844,2117641,2080862,2057286,1984339,1986024,1901570,1741286,20273,104.5649,1.0002,0.03,Slovenia,SVN,2012,2.95056515351175,23217.9440762228,47874936326.2899,Great Britain,London,Slovenia,SLO,1,1,2
24,ZAF,South Africa,Pretoria,Africa,59893885,58801927,55876504,51784921,46813266,39877570,29463549,22368306,1221037,49.0517,1.0084,0.75,South Africa,ZAF,1960,6.17788309531487,4852.76844372189,87183503348.5854,Italy,Rome,South Africa,RSA,0,1,2
24,ZAF,South Africa,Pretoria,Africa,59893885,58801927,55876504,51784921,46813266,39877570,29463549,22368306,1221037,49.0517,1.0084,0.75,South Africa,ZAF,1992,3.20000104934246,5563.48381675012,225677485788.197,Spain,Barcelona,South Africa,RSA,0,2,0
24,ZAF,South Africa,Pretoria,Africa,59893885,58801927,55876504,51784921,46813266,39877570,29463549,22368306,1221037,49.0517,1.0084,0.75,South Africa,ZAF,1996,0.50000090515276,5728.4815782884,250233021708.004,United States,Atlanta,South Africa,RSA,3,1,1
24,ZAF,South Africa,Pretoria,Africa,59893885,58801927,55876504,51784921,46813266,39877570,29463549,22368306,1221037,49.0517,1.0084,0.75,South Africa,ZAF,2000,3.70038235175593,6161.44783152083,284356442826.556,Australia,Sydney,South Africa,RSA,0,2,3
24,ZAF,South Africa,Pretoria,Africa,59893885,58801927,55876504,51784921,46813266,39877570,29463549,22368306,1221037,49.0517,1.0084,0.75,South Africa,ZAF,2004,5.60379765712011,7017.69385320576,340284178369.573,Greece,Athens,South Africa,RSA,1,3,2
24,ZAF,South Africa,Pretoria,Africa,59893885,58801927,55876504,51784921,46813266,39877570,29463549,22368306,1221037,49.0517,1.0084,0.75,South Africa,ZAF,2008,3.03973081360169,7328.59364560831,375348316917.75,China,Beijing,South Africa,RSA,0,1,0
24,ZAF,South Africa,Pretoria,Africa,59893885,58801927,55876504,51784921,46813266,39877570,29463549,22368306,1221037,49.0517,1.0084,0.75,South Africa,ZAF,2012,1.84699160365716,7582.67418340692,413604477764.046,Great Britain,London,South Africa,RSA,4,1,1
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1964,11.9835040711767,1277.54258864521,37605195573.5899,Japan,Tokyo,South Korea,KOR,0,2,1
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1968,9.99731713860639,1815.0177529679,58517673375.3668,Mexico,Mexico City,South Korea,KOR,0,1,1
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1972,9.46087346200031,2509.21949896389,87050510310.442,West Germany,Munich,South Korea,KOR,0,1,0
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1976,10.7744913710061,3573.22144745355,132099084736.878,Canada,Montreal,South Korea,KOR,1,1,4
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1984,11.2240864216026,5952.54901168501,245326414436.608,United States,Los Angeles,South Korea,KOR,6,6,7
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1988,9.81122968350864,8464.93705011657,362885781978.632,South Korea,Seoul,South Korea,KOR,12,10,11
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1992,9.20614151501316,11113.5130969854,496124339459.596,Spain,Barcelona,South Korea,KOR,12,5,12
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,1996,-5.4712192582852,12652.3534853386,585633197556.184,United States,Atlanta,South Korea,KOR,7,15,5
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,2000,7.43243361369808,16734.8456640213,797327303663.042,Australia,Sydney,South Korea,KOR,8,10,10
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,2004,5.17615381826533,19427.1898414365,941019894278.935,Greece,Athens,South Korea,KOR,9,12,9
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,2008,6.49679358555511,22086.9529193201,1094499338702.72,China,Beijing,South Korea,KOR,13,11,8
29,KOR,South Korea,Seoul,Asia,51815810,51844690,50994401,48813042,46788591,44120039,38170501,32601143,100210,517.0722,0.9997,0.65,"Korea, Rep.",KOR,2012,3.34144776129996,24323.5728375795,1234340056450.31,Great Britain,London,South Korea,KOR,13,9,8
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1960,9.95343810301786,8884.7748093048,275635620736.643,Italy,Rome,Spain,ESP,0,0,1
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1972,5.61878575957522,16680.8080703511,590055811943.231,West Germany,Munich,Spain,ESP,0,0,1
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1976,1.46300337365363,17346.3648377351,639471970413.889,Canada,Montreal,Spain,ESP,0,2,0
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1980,1.24646170626323,17404.8531023933,661140958805.749,Soviet Union,Moscow,Spain,ESP,1,3,2
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1984,3.25332172455764,18752.2405339532,723548150160.144,United States,Los Angeles,Spain,ESP,1,2,2
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1988,3.78139346477435,22464.7329153987,873144007866.8,South Korea,Seoul,Spain,ESP,1,1,2
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1992,2.38319531577503,23153.1727955438,915687331433.623,Spain,Barcelona,Spain,ESP,13,7,2
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,1996,4.30597844697085,25977.0009830159,1044886132833.35,United States,Atlanta,Spain,ESP,5,6,6
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,2000,2.87987609719458,29685.3639494669,1229910878223.45,Australia,Sydney,Spain,ESP,3,3,5
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,2004,4.17412318641999,31865.3691666632,1414736959945.11,Greece,Athens,Spain,ESP,3,11,6
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,2008,0.014063877762709,30736.6278530812,1431616749640.29,China,Beijing,Spain,ESP,5,11,3
30,ESP,Spain,Madrid,Europe,47558630,47363807,46431342,46572772,40741651,38889889,37491666,33792617,505992,93.9909,1.0015,0.6,Spain,ESP,2012,1.37999723824269,29496.378933678,1371017708643.57,Great Britain,London,Spain,ESP,4,10,5
61,LKA,Sri Lanka,Colombo,Asia,21832143,21715079,21336697,20668557,18776371,17204094,14943645,12388769,65610,332.7563,1.0027,0.27,Sri Lanka,LKA,2000,3.96467568566092,1840.26015371354,35079926055.4816,Australia,Sydney,Sri Lanka,SRI,0,1,0
32,SDN,Sudan,Khartoum,Africa,46874204,44440486,38171178,33739933,26298773,21090886,16673586,11305206,1886068,24.8529,1.0267,0.59,Sudan,SDN,2008,3.46933509264973,1489.87691083872,65634109236.7736,China,Beijing,Sudan,SUD,0,1,0
170,SUR,Suriname,Paramaribo,South America,618040,607065,575475,546080,478998,412756,375112,379918,163820,3.7727,1.0082,0.01,Suriname,SUR,1988,-4.49999999999986,6086.15232607388,2465914165.6507,South Korea,Seoul,Suriname,SUR,1,0,0
170,SUR,Suriname,Paramaribo,South America,618040,607065,575475,546080,478998,412756,375112,379918,163820,3.7727,1.0082,0.01,Suriname,SUR,1992,3.39999953432431,5637.54759968402,2452925148.36052,Spain,Barcelona,Suriname,SUR,0,0,1
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1960,4.25877299399151,19786.8515302223,149620019088.711,Italy,Rome,Sweden,SWE,1,2,3
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1964,2.09083647876747,22852.6711648883,178429017363.201,Japan,Tokyo,Sweden,SWE,2,2,4
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1968,6.1883756658962,26500.8637415104,213141173401.083,Mexico,Mexico City,Sweden,SWE,2,1,1
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1972,3.19819562852533,28937.593902131,236129464049.664,West Germany,Munich,Sweden,SWE,4,6,6
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1976,1.75154804685131,29608.9029736841,245031407840.117,Canada,Montreal,Sweden,SWE,4,1,0
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1980,1.24866467504529,31613.2719600759,263188803358.157,Soviet Union,Moscow,Sweden,SWE,3,3,6
